workerid,trial_type,target,response,primetype,error,order,type,id,inference_question,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.time_in_minutes,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,Answer.list,reward,hitid
125,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Male""","""30""","""No, there was not""","""Grammar""","""Yes""","""0.15""","""4""","""Windows""",900,1600,"""Chrome""","""""","""160""",125,"""Thu Aug 02 13:07:44 CDT 2018""","""4.315766666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3I02618YA15C5O8VLIXMFHC74ZJPUM""","""Thu Aug 02 14:27:18 CDT 2018""","""0""","""0""","""Thu Aug 02 14:32:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:12:06 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
125,"""one_slider""","""some""",0,"""notall""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Male""","""30""","""No, there was not""","""Grammar""","""Yes""","""0.15""","""4""","""Windows""",900,1600,"""Chrome""","""""","""160""",125,"""Thu Aug 02 13:07:44 CDT 2018""","""4.315766666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3I02618YA15C5O8VLIXMFHC74ZJPUM""","""Thu Aug 02 14:27:18 CDT 2018""","""0""","""0""","""Thu Aug 02 14:32:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:12:06 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
126,"""practice_trial""","""na""",0,"""na""",true,1,"""filler""","""low_right""",NA,"""english""","""1""","""Female""","""24""","""""","""""","""Confused""",""".15""","""0""","""Windows""",1080,1920,"""Chrome""","""""","""160""",126,"""Thu Aug 02 13:07:44 CDT 2018""","""1.01045""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39GXDJN2OUDRCBYE4R5GPHJ0TWU8VC""","""Thu Aug 02 14:34:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:35:48 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:15:48 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
126,"""practice_trial""","""na""",1,"""na""",true,2,"""filler""","""high_right""",NA,"""english""","""1""","""Female""","""24""","""""","""""","""Confused""",""".15""","""0""","""Windows""",1080,1920,"""Chrome""","""""","""160""",126,"""Thu Aug 02 13:07:44 CDT 2018""","""1.01045""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39GXDJN2OUDRCBYE4R5GPHJ0TWU8VC""","""Thu Aug 02 14:34:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:35:48 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:15:48 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
126,"""one_slider""","""some""",0.04,"""notall""",NA,3,"""crit""","""girls""","""lowerbounded""","""english""","""1""","""Female""","""24""","""""","""""","""Confused""",""".15""","""0""","""Windows""",1080,1920,"""Chrome""","""""","""160""",126,"""Thu Aug 02 13:07:44 CDT 2018""","""1.01045""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39GXDJN2OUDRCBYE4R5GPHJ0TWU8VC""","""Thu Aug 02 14:34:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:35:48 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:15:48 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
127,"""practice_trial""","""na""",0.05,"""na""",false,1,"""filler""","""low_right""",NA,"""English, Serbian""","""2""","""Female""","""21""","""No""","""How we judged people&quotechars speech""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",127,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2986666666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3EWIJTFFVP6SSB7PEX3RWYPWA3F0EB""","""Thu Aug 02 14:33:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:36:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:16:12 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
127,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English, Serbian""","""2""","""Female""","""21""","""No""","""How we judged people&quotechars speech""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",127,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2986666666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3EWIJTFFVP6SSB7PEX3RWYPWA3F0EB""","""Thu Aug 02 14:33:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:36:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:16:12 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
127,"""one_slider""","""some""",0.09,"""only""",NA,3,"""crit""","""girls""","""lowerbounded""","""English, Serbian""","""2""","""Female""","""21""","""No""","""How we judged people&quotechars speech""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",127,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2986666666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3EWIJTFFVP6SSB7PEX3RWYPWA3F0EB""","""Thu Aug 02 14:33:43 CDT 2018""","""0""","""0""","""Thu Aug 02 14:36:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:16:12 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
128,"""practice_trial""","""na""",0,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""2""","""Male""","""41""","""No.  The survey was fine.""","""I honestly do not know.  Sorry.""","""Yes""","""0.50""","""3""","""Mac""",800,1280,"""Chrome""","""""","""160""",128,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6914833333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IQ1VMJRYUJ7YSEQYOKYTQ0YSSB9A1""","""Thu Aug 02 14:35:51 CDT 2018""","""0""","""0""","""Thu Aug 02 14:37:37 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:17:37 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
128,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Male""","""41""","""No.  The survey was fine.""","""I honestly do not know.  Sorry.""","""Yes""","""0.50""","""3""","""Mac""",800,1280,"""Chrome""","""""","""160""",128,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6914833333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IQ1VMJRYUJ7YSEQYOKYTQ0YSSB9A1""","""Thu Aug 02 14:35:51 CDT 2018""","""0""","""0""","""Thu Aug 02 14:37:37 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:17:37 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
128,"""one_slider""","""some""",0,"""notall""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Male""","""41""","""No.  The survey was fine.""","""I honestly do not know.  Sorry.""","""Yes""","""0.50""","""3""","""Mac""",800,1280,"""Chrome""","""""","""160""",128,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6914833333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IQ1VMJRYUJ7YSEQYOKYTQ0YSSB9A1""","""Thu Aug 02 14:35:51 CDT 2018""","""0""","""0""","""Thu Aug 02 14:37:37 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:17:37 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
129,"""practice_trial""","""na""",0.4,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""2""","""Female""","""30""","""""","""Not sure""","""Yes""",""".15""","""3""","""Windows""",1024,1280,"""Chrome""","""""","""160""",129,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4774833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IFS6Q0HJJI49PTNJIC2RJT7XO5SIZ""","""Thu Aug 02 14:39:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:41:25 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:21:25 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
129,"""practice_trial""","""na""",0.97,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Female""","""30""","""""","""Not sure""","""Yes""",""".15""","""3""","""Windows""",1024,1280,"""Chrome""","""""","""160""",129,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4774833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IFS6Q0HJJI49PTNJIC2RJT7XO5SIZ""","""Thu Aug 02 14:39:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:41:25 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:21:25 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
129,"""one_slider""","""some""",0.12,"""only""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""2""","""Female""","""30""","""""","""Not sure""","""Yes""",""".15""","""3""","""Windows""",1024,1280,"""Chrome""","""""","""160""",129,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4774833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IFS6Q0HJJI49PTNJIC2RJT7XO5SIZ""","""Thu Aug 02 14:39:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:41:25 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:21:25 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
130,"""practice_trial""","""na""",0.02,"""na""",false,1,"""filler""","""low_right""",NA,"""Vietnamese""","""1""","""Female""","""30""","""""","""""","""Yes""","""20 cents""","""4""","""Mac""",900,1440,"""Chrome""","""""","""160""",130,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6492166666666668""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HHRAGRYX94W0W8R87PGULK3H999OU""","""Thu Aug 02 14:43:04 CDT 2018""","""0""","""0""","""Thu Aug 02 14:44:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:24:51 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
130,"""practice_trial""","""na""",0.99,"""na""",false,2,"""filler""","""high_right""",NA,"""Vietnamese""","""1""","""Female""","""30""","""""","""""","""Yes""","""20 cents""","""4""","""Mac""",900,1440,"""Chrome""","""""","""160""",130,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6492166666666668""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HHRAGRYX94W0W8R87PGULK3H999OU""","""Thu Aug 02 14:43:04 CDT 2018""","""0""","""0""","""Thu Aug 02 14:44:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:24:51 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
130,"""one_slider""","""some""",0.99,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""Vietnamese""","""1""","""Female""","""30""","""""","""""","""Yes""","""20 cents""","""4""","""Mac""",900,1440,"""Chrome""","""""","""160""",130,"""Thu Aug 02 13:07:44 CDT 2018""","""1.6492166666666668""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HHRAGRYX94W0W8R87PGULK3H999OU""","""Thu Aug 02 14:43:04 CDT 2018""","""0""","""0""","""Thu Aug 02 14:44:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:24:51 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
131,"""practice_trial""","""na""",0.26,"""na""",true,1,"""filler""","""low_right""",NA,"""english""","""1""","""Male""","""69""","""""","""comprenshion""","""Yes""","""no""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",131,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5077833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI9CUHR""","""Thu Aug 02 14:44:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:47:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:27:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
131,"""practice_trial""","""na""",0.74,"""na""",false,2,"""filler""","""high_right""",NA,"""english""","""1""","""Male""","""69""","""""","""comprenshion""","""Yes""","""no""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",131,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5077833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI9CUHR""","""Thu Aug 02 14:44:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:47:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:27:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
131,"""one_slider""","""some""",0.36,"""none""",NA,3,"""crit""","""girls""","""lowerbounded""","""english""","""1""","""Male""","""69""","""""","""comprenshion""","""Yes""","""no""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",131,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5077833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI9CUHR""","""Thu Aug 02 14:44:52 CDT 2018""","""0""","""0""","""Thu Aug 02 14:47:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 07:27:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
