"","workerid","trial_type","type","response","id","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.condition","Answer.time_in_minutes"
"546",77,"""one_slider""","""crit""",1,1,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"547",78,"""one_slider""","""prime""",0.9,1,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"548",78,"""one_slider""","""prime""",0.13,4,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"549",78,"""one_slider""","""prime""",0.11,3,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"550",78,"""one_slider""","""filler""",0.1,2,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"551",78,"""one_slider""","""prime""",0.12,2,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"552",78,"""one_slider""","""filler""",0.1,1,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"553",78,"""one_slider""","""crit""",0.89,1,"""English""","""0""","""Male""","""43""","""""","""I have no idea.""","""Yes""",""".20""","""3""","""Windows""",1024,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3180JW2OT5BZYYFIP4KUA9XEBZI5JQ""",78,"""Approved""","""Sat May 19 00:41:33 PDT 2018""","""Fri May 18 07:57:56 PDT 2018""","""Fri May 18 08:01:33 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""3.5357833333333333"""
"554",79,"""one_slider""","""filler""",0.98,1,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"555",79,"""one_slider""","""prime""",0.02,1,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"556",79,"""one_slider""","""filler""",0.96,2,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"557",79,"""one_slider""","""prime""",0,3,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"558",79,"""one_slider""","""prime""",0.95,4,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"559",79,"""one_slider""","""prime""",0.97,2,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"560",79,"""one_slider""","""crit""",0.03,1,"""english""","""2""","""Female""","""33""","""""","""""","""Yes""","""no""","""0""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3SUWZRL0MZCN6MT4GMJ85ZYM2MYE6V""",79,"""Approved""","""Sat May 19 00:49:13 PDT 2018""","""Fri May 18 08:04:08 PDT 2018""","""Fri May 18 08:09:13 PDT 2018""","""Sat May 19 00:49:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.0646333333333333"""
"561",80,"""one_slider""","""prime""",0.02,1,"""English""","""2""","""Female""","""29""","""no""","""If we could tell what context that sentence was used in without any clues.""","""No""","""yes""","""2""","""Windows""",1206,2144,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30OG32W0SVAVD7ZWF35P7AK8XCONEF""",80,"""Approved""","""Sat May 19 00:52:02 PDT 2018""","""Fri May 18 08:09:02 PDT 2018""","""Fri May 18 08:12:02 PDT 2018""","""Sat May 19 00:52:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""1.90145"""
"562",80,"""one_slider""","""prime""",0,3,"""English""","""2""","""Female""","""29""","""no""","""If we could tell what context that sentence was used in without any clues.""","""No""","""yes""","""2""","""Windows""",1206,2144,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30OG32W0SVAVD7ZWF35P7AK8XCONEF""",80,"""Approved""","""Sat May 19 00:52:02 PDT 2018""","""Fri May 18 08:09:02 PDT 2018""","""Fri May 18 08:12:02 PDT 2018""","""Sat May 19 00:52:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""1.90145"""
"563",80,"""one_slider""","""prime""",0.04,2,"""English""","""2""","""Female""","""29""","""no""","""If we could tell what context that sentence was used in without any clues.""","""No""","""yes""","""2""","""Windows""",1206,2144,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30OG32W0SVAVD7ZWF35P7AK8XCONEF""",80,"""Approved""","""Sat May 19 00:52:02 PDT 2018""","""Fri May 18 08:09:02 PDT 2018""","""Fri May 18 08:12:02 PDT 2018""","""Sat May 19 00:52:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""1.90145"""
"564",80,"""one_slider""","""filler""",0.03,2,"""English""","""2""","""Female""","""29""","""no""","""If we could tell what context that sentence was used in without any clues.""","""No""","""yes""","""2""","""Windows""",1206,2144,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30OG32W0SVAVD7ZWF35P7AK8XCONEF""",80,"""Approved""","""Sat May 19 00:52:02 PDT 2018""","""Fri May 18 08:09:02 PDT 2018""","""Fri May 18 08:12:02 PDT 2018""","""Sat May 19 00:52:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""1.90145"""
"565",80,"""one_slider""","""filler""",0.02,1,"""English""","""2""","""Female""","""29""","""no""","""If we could tell what context that sentence was used in without any clues.""","""No""","""yes""","""2""","""Windows""",1206,2144,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30OG32W0SVAVD7ZWF35P7AK8XCONEF""",80,"""Approved""","""Sat May 19 00:52:02 PDT 2018""","""Fri May 18 08:09:02 PDT 2018""","""Fri May 18 08:12:02 PDT 2018""","""Sat May 19 00:52:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""1.90145"""
